compound_id,iupac_name,smiles_raw,provenance_file,provenance_sheet,provenance_row,variable,value
80,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3'-(morpholin-4-yl)biphenyl-3-yl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)N1CCOCC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,81,EGFR kinase inhibition IC50,
81,"N-{(1R)-1-[2'-(benzyloxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C1=CC=CC=C1)OC1=C(C=CC=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,82,KRAS-SOS1 Interaction,0.42
81,"N-{(1R)-1-[2'-(benzyloxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C1=CC=CC=C1)OC1=C(C=CC=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,82,KRAS-Activation by SOS high GTP,0.33
81,"N-{(1R)-1-[2'-(benzyloxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C1=CC=CC=C1)OC1=C(C=CC=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,82,KRAS-Activation by SOS no GTP,0.24
81,"N-{(1R)-1-[2'-(benzyloxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C1=CC=CC=C1)OC1=C(C=CC=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,82,EGFR kinase inhibition IC50,
82,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[4'-(methylsulfonyl)biphenyl-3-yl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(C=C1)S(=O)(=O)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,83,KRAS-SOS1 Interaction,5.98e-07
82,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[4'-(methylsulfonyl)biphenyl-3-yl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(C=C1)S(=O)(=O)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,83,KRAS-Activation by SOS high GTP,8.57e-07
82,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[4'-(methylsulfonyl)biphenyl-3-yl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(C=C1)S(=O)(=O)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,83,KRAS-Activation by SOS no GTP,1e-06
82,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[4'-(methylsulfonyl)biphenyl-3-yl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(C=C1)S(=O)(=O)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,83,EGFR kinase inhibition IC50,
83,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[2'-(trifluoromethoxy)biphenyl-3-yl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)OC(F)(F)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,84,KRAS-SOS1 Interaction,8.5e-06
83,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[2'-(trifluoromethoxy)biphenyl-3-yl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)OC(F)(F)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,84,KRAS-Activation by SOS high GTP,7.85e-06
83,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[2'-(trifluoromethoxy)biphenyl-3-yl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)OC(F)(F)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,84,KRAS-Activation by SOS no GTP,1.74e-05
83,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[2'-(trifluoromethoxy)biphenyl-3-yl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)OC(F)(F)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,84,EGFR kinase inhibition IC50,
84,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3'-(trifluoromethoxy)biphenyl-3-yl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)OC(F)(F)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,85,KRAS-SOS1 Interaction,5.33e-06
84,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3'-(trifluoromethoxy)biphenyl-3-yl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)OC(F)(F)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,85,KRAS-Activation by SOS high GTP,7.29e-06
84,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3'-(trifluoromethoxy)biphenyl-3-yl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)OC(F)(F)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,85,KRAS-Activation by SOS no GTP,1.1e-05
84,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3'-(trifluoromethoxy)biphenyl-3-yl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)OC(F)(F)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,85,EGFR kinase inhibition IC50,
85,"N-{(1R)-1-[3-(1H-indol-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",N1C=CC2=CC(=CC=C12)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,86,KRAS-SOS1 Interaction,8.87e-07
85,"N-{(1R)-1-[3-(1H-indol-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",N1C=CC2=CC(=CC=C12)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,86,KRAS-Activation by SOS high GTP,7.58e-07
85,"N-{(1R)-1-[3-(1H-indol-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",N1C=CC2=CC(=CC=C12)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,86,KRAS-Activation by SOS no GTP,1.26e-06
85,"N-{(1R)-1-[3-(1H-indol-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",N1C=CC2=CC(=CC=C12)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,86,EGFR kinase inhibition IC50,
86,"N-{(1R)-1-[3-(furan-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",O1C=C(C=C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,87,KRAS-SOS1 Interaction,5.81e-07
86,"N-{(1R)-1-[3-(furan-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",O1C=C(C=C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,87,KRAS-Activation by SOS high GTP,9.35e-07
86,"N-{(1R)-1-[3-(furan-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",O1C=C(C=C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,87,KRAS-Activation by SOS no GTP,8.93e-07
86,"N-{(1R)-1-[3-(furan-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",O1C=C(C=C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,87,EGFR kinase inhibition IC50,
87,"N-{(1R)-1-[3-(1-benzothiophen-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",S1C=C(C2=C1C=CC=C2)C=2C=C(C=CC2)[C@@H](C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,88,KRAS-SOS1 Interaction,4.42e-06
87,"N-{(1R)-1-[3-(1-benzothiophen-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",S1C=C(C2=C1C=CC=C2)C=2C=C(C=CC2)[C@@H](C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,88,KRAS-Activation by SOS high GTP,3.48e-06
87,"N-{(1R)-1-[3-(1-benzothiophen-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",S1C=C(C2=C1C=CC=C2)C=2C=C(C=CC2)[C@@H](C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,88,KRAS-Activation by SOS no GTP,7.42e-06
87,"N-{(1R)-1-[3-(1-benzothiophen-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",S1C=C(C2=C1C=CC=C2)C=2C=C(C=CC2)[C@@H](C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,88,EGFR kinase inhibition IC50,
88,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-indol-2-yl)phenyl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1N(C2=CC=CC=C2C1)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,89,KRAS-SOS1 Interaction,3.58e-06
88,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-indol-2-yl)phenyl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1N(C2=CC=CC=C2C1)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,89,KRAS-Activation by SOS high GTP,2.58e-06
88,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-indol-2-yl)phenyl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1N(C2=CC=CC=C2C1)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,89,KRAS-Activation by SOS no GTP,8.18e-06
88,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-indol-2-yl)phenyl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1N(C2=CC=CC=C2C1)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,89,EGFR kinase inhibition IC50,
89,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{3-[(1E)-pent-1-en-1-yl]phenyl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)\C=C\CCC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,90,KRAS-SOS1 Interaction,1.88e-06
89,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{3-[(1E)-pent-1-en-1-yl]phenyl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)\C=C\CCC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,90,KRAS-Activation by SOS high GTP,2.88e-06
89,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{3-[(1E)-pent-1-en-1-yl]phenyl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)\C=C\CCC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,90,KRAS-Activation by SOS no GTP,4.28e-06
89,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{3-[(1E)-pent-1-en-1-yl]phenyl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)\C=C\CCC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,90,EGFR kinase inhibition IC50,
90,"N-[(1R)-1-{3-[(E)-2-cyclohexylethenyl]phenyl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CCCCC1)/C=C/C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,91,KRAS-SOS1 Interaction,1.1e-05
90,"N-[(1R)-1-{3-[(E)-2-cyclohexylethenyl]phenyl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CCCCC1)/C=C/C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,91,KRAS-Activation by SOS high GTP,0.48
90,"N-[(1R)-1-{3-[(E)-2-cyclohexylethenyl]phenyl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CCCCC1)/C=C/C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,91,KRAS-Activation by SOS no GTP,0.33
90,"N-[(1R)-1-{3-[(E)-2-cyclohexylethenyl]phenyl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CCCCC1)/C=C/C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,91,EGFR kinase inhibition IC50,
91,"6,7-dimethoxy-2-methyl-N-[(1R)-1-(2'-phenoxybiphenyl-3-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)OC1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,92,KRAS-SOS1 Interaction,1.5e-05
91,"6,7-dimethoxy-2-methyl-N-[(1R)-1-(2'-phenoxybiphenyl-3-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)OC1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,92,KRAS-Activation by SOS high GTP,0.38
91,"6,7-dimethoxy-2-methyl-N-[(1R)-1-(2'-phenoxybiphenyl-3-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)OC1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,92,KRAS-Activation by SOS no GTP,0.38
91,"6,7-dimethoxy-2-methyl-N-[(1R)-1-(2'-phenoxybiphenyl-3-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)OC1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,92,EGFR kinase inhibition IC50,
92,"tert-butyl(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-4-yl)carbamate",C(C)(C)(C)OC(NC1=CC=C(C=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,93,KRAS-SOS1 Interaction,4.7e-06
92,"tert-butyl(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-4-yl)carbamate",C(C)(C)(C)OC(NC1=CC=C(C=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,93,KRAS-Activation by SOS high GTP,3.87e-06
92,"tert-butyl(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-4-yl)carbamate",C(C)(C)(C)OC(NC1=CC=C(C=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,93,KRAS-Activation by SOS no GTP,9.26e-06
92,"tert-butyl(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-4-yl)carbamate",C(C)(C)(C)OC(NC1=CC=C(C=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,93,EGFR kinase inhibition IC50,
93,"(2E)-3-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-3-yl)prop-2-enenitrile",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)/C=C/C#N,data/bronze/artifacts/2018_raw.xlsx,Sheet1,94,KRAS-SOS1 Interaction,1.85e-06
93,"(2E)-3-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-3-yl)prop-2-enenitrile",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)/C=C/C#N,data/bronze/artifacts/2018_raw.xlsx,Sheet1,94,KRAS-Activation by SOS high GTP,1.58e-06
93,"(2E)-3-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-3-yl)prop-2-enenitrile",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)/C=C/C#N,data/bronze/artifacts/2018_raw.xlsx,Sheet1,94,KRAS-Activation by SOS no GTP,2.89e-06
93,"(2E)-3-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-3-yl)prop-2-enenitrile",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)/C=C/C#N,data/bronze/artifacts/2018_raw.xlsx,Sheet1,94,EGFR kinase inhibition IC50,
94,"N-[(1R)-1-(2',4'-dimethylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",CC1=C(C=CC(=C1)C)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,95,KRAS-SOS1 Interaction,2.42e-06
94,"N-[(1R)-1-(2',4'-dimethylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",CC1=C(C=CC(=C1)C)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,95,KRAS-Activation by SOS high GTP,3.14e-06
94,"N-[(1R)-1-(2',4'-dimethylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",CC1=C(C=CC(=C1)C)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,95,KRAS-Activation by SOS no GTP,4.28e-06
94,"N-[(1R)-1-(2',4'-dimethylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",CC1=C(C=CC(=C1)C)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,95,EGFR kinase inhibition IC50,
95,"1-[5-(3-((1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)thiophen-2-yl]ethanone",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(S1)C(C)=O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,96,KRAS-SOS1 Interaction,8.91e-07
95,"1-[5-(3-((1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)thiophen-2-yl]ethanone",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(S1)C(C)=O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,96,KRAS-Activation by SOS high GTP,4.73e-07
95,"1-[5-(3-((1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)thiophen-2-yl]ethanone",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(S1)C(C)=O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,96,KRAS-Activation by SOS no GTP,1.98e-06
95,"1-[5-(3-((1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)thiophen-2-yl]ethanone",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(S1)C(C)=O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,96,EGFR kinase inhibition IC50,
96,"N-{(1R)-1-[3-(1,3-benzodioxol-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",O1COC2=C1C=CC(=C2)C=2C=C(C=CC2)[C@@H](C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,97,KRAS-SOS1 Interaction,1.84e-06
96,"N-{(1R)-1-[3-(1,3-benzodioxol-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",O1COC2=C1C=CC(=C2)C=2C=C(C=CC2)[C@@H](C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,97,KRAS-Activation by SOS high GTP,1.09e-06
96,"N-{(1R)-1-[3-(1,3-benzodioxol-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",O1COC2=C1C=CC(=C2)C=2C=C(C=CC2)[C@@H](C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,97,KRAS-Activation by SOS no GTP,1.39e-06
96,"N-{(1R)-1-[3-(1,3-benzodioxol-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",O1COC2=C1C=CC(=C2)C=2C=C(C=CC2)[C@@H](C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,97,EGFR kinase inhibition IC50,
97,"N-{(1R)-1-[4'-(benzyloxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C1=CC=CC=C1)OC1=CC=C(C=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,98,KRAS-SOS1 Interaction,0.39
97,"N-{(1R)-1-[4'-(benzyloxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C1=CC=CC=C1)OC1=CC=C(C=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,98,KRAS-Activation by SOS high GTP,0.28
97,"N-{(1R)-1-[4'-(benzyloxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C1=CC=CC=C1)OC1=CC=C(C=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,98,KRAS-Activation by SOS no GTP,0.38
97,"N-{(1R)-1-[4'-(benzyloxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C1=CC=CC=C1)OC1=CC=C(C=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,98,EGFR kinase inhibition IC50,
98,"N-{1-[5-(2,3-dihydro-1,4-benzodioxin-6-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",O1CCOC2=C1C=CC(=C2)C2=CC=C(S2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,99,KRAS-SOS1 Interaction,1.81e-05
98,"N-{1-[5-(2,3-dihydro-1,4-benzodioxin-6-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",O1CCOC2=C1C=CC(=C2)C2=CC=C(S2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,99,KRAS-Activation by SOS high GTP,0.43
98,"N-{1-[5-(2,3-dihydro-1,4-benzodioxin-6-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",O1CCOC2=C1C=CC(=C2)C2=CC=C(S2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,99,KRAS-Activation by SOS no GTP,0.24
