compound_id,smiles_raw,iupac_name,provenance_file,provenance_sheet,provenance_row
420,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NC(C)=O)C,N-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)acetamide,data/bronze/artifacts/2018_raw.xlsx,Sheet1,421
421,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)[N+](=O)[O-])C,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-nitroquinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,422
422,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=C(C=C1)OC)C,"6,7-dimethoxy-N-{1-[5-(4-methoxy-2-methylphenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,423
423,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N)C,"N4-[1-(5-{2-[(dimethylamino)methyl]phenyl}-2-thienyl)ethyl]-2-methyl-quinazoline-4,6-diamine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,424
424,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCN(CC1)CC=1C=NC=CC1)C,N-[1-(5-bromothiophen-2-yl)ethyl]-2-methyl-6-[4-(pyridin-3-ylmethyl)piperazin-1-yl]quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,425
425,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NCCN1CCOCC1)C,"N4-[1-(5-bromo-2-thienyl)ethyl]-2-methyl-N6-[2-(morpholin-4-yl)ethyl]-quinazoline-4,6-diamine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,426
426,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCN(CC1)CC=1C=NC=CC1)C,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-[4-(pyridin-3-ylmethyl)piperazin-1-yl]quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,427
427,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NCCNC(C)=O)C,N-{2-[(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)amino]ethyl}acetamide,data/bronze/artifacts/2018_raw.xlsx,Sheet1,428
428,BrC1=CC(=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)Cl,"N-[1-(5-bromo-3-chlorothiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,429
429,C(C)(C)(C)OC(NCC1=C(C=CC=C1)C=1SC(=C(C1)Cl)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,"tert-butyl[2-(4-chloro-5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",data/bronze/artifacts/2018_raw.xlsx,Sheet1,430
430,NCC1=C(C=CC=C1)C1=C(C=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)Cl,"N-[1-{5-[2-(aminomethyl)phenyl]-4-chlorothiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,431
431,ClC=1C=C(SC1C1=C(C=CC=C1)CN(C)C)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-(4-chloro-5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,432
432,BrC1=C(C=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)Cl,"N-[1-(5-bromo-4-chlorothiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,433
433,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NCCN1CCOCC1)C,"N4-[1-(5-{2-[(dimethylamino)methyl]phenyl}-2-thienyl)ethyl]-2-methyl-N6-[2-(morpholin-4-yl)ethyl]quinazoline-4,6-diamine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,434
434,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CC(N(CC1)C)=O)C,4-(4-{[1-(5-bromothiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-1-methylpiperazin-2-one,data/bronze/artifacts/2018_raw.xlsx,Sheet1,435
435,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CC(N(CC1)C)=O)C,4-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-1-methylpiperazin-2-one,data/bronze/artifacts/2018_raw.xlsx,Sheet1,436
436,COC(C(C)(C)C1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,"methyl2-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-thiophen-2-yl)phenyl]-2-methylpropanoate",data/bronze/artifacts/2018_raw.xlsx,Sheet1,437
437,NCC1=C(C=CC=C1)C1=CC(=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)Cl,"N-[1-{5-[2-(aminomethyl)phenyl]-3-chlorothiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,438
438,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NS(=O)(=O)C)C,N-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)methanesulfonamide,data/bronze/artifacts/2018_raw.xlsx,Sheet1,439
439,CN(C)CC1=C(C=CC(=C1)OC)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-(5-{2-[(dimethylamino)methyl]-4-methoxyphenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,440
440,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NC(N(C)C)=O)C,"3-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-1,1-dimethylurea",data/bronze/artifacts/2018_raw.xlsx,Sheet1,441
441,C(C1=CC=CC=C1)N1C(CN(CC1)C=1C=C2C(=NC(=NC2=CC1)C)NC(C)C=1SC(=CC1)Br)=O,1-benzyl-4-(4-{[1-(5-bromothiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)piperazin-2-one,data/bronze/artifacts/2018_raw.xlsx,Sheet1,442
442,CN(C)CC1=C(C=CC(=C1)C)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-(5-{2-[(dimethylamino)methyl]-4-methylphenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,443
443,C1(CC1)C1=CC(=C(C=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)CN(C)C,"N-[1-(5-{4-cyclopropyl-2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,444
444,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1N=C(SC1)C,"6,7-dimethoxy-2-methyl-N-[1-(2-methyl-1,3-thiazol-4-yl)ethyl]quinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,445
445,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=C(N1)C,"6,7-dimethoxy-2-methyl-N-[1-(4-methyl-1,3-thiazol-2-yl)ethyl]quinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,446
446,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=NN(C(=C1)C(=O)O)C,"3-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-1-methyl-1H-pyrazole-5-carboxylicacid",data/bronze/artifacts/2018_raw.xlsx,Sheet1,447
447,C(C)(C)(C)OC(NCC1=CC=C(S1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,"tert-butyl[(5'-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2,2'-bithiophen-5-yl)methyl]carbamate",data/bronze/artifacts/2018_raw.xlsx,Sheet1,448
448,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OCCS(=O)(=O)C,7-methoxy-2-methyl-6-[2-(methylsulfonyl)ethoxy]-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,449
449,C(C)(C)(C)OC(NCC1=C(C=CC(=C1)Cl)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,"tert-butyl[5-chloro-2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",data/bronze/artifacts/2018_raw.xlsx,Sheet1,450
450,C(C)(C)(C)OC(NCC1=C(C=CC=C1C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)Cl)=O,"tert-butyl[2-chloro-6-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",data/bronze/artifacts/2018_raw.xlsx,Sheet1,451
451,BrC1=CC=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)Cl,7-bromo-N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methylquinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,452
452,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)[N+](=O)[O-])C,N-[1-(5-bromothiophen-2-yl)ethyl]-2-methyl-6-nitroquinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,453
453,COC(=O)C1=CC=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)Cl,methyl4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazoline-7-carboxylate,data/bronze/artifacts/2018_raw.xlsx,Sheet1,454
454,NC(CC(=O)O)C1=C(C=CC=C1)C1=CSC(=C1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"3-amino-3-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-3-thienyl)phenyl]propanoicacid",data/bronze/artifacts/2018_raw.xlsx,Sheet1,455
455,NC(C)(C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-{5-[2-(2-aminopropan-2-yl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,456
456,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CN(C)CC#N)C=CC=C1,"{[2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl](methyl)amino}acetonitrile",data/bronze/artifacts/2018_raw.xlsx,Sheet1,457
457,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NC(=O)NC)C,1-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-3-methylurea,data/bronze/artifacts/2018_raw.xlsx,Sheet1,458
458,C(C1=CC=CC=C1)N1C(CN(CC1)C=1C=C2C(=NC(=NC2=CC1)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CN(C)C)=O,1-benzyl-4-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)piperazin-2-one,data/bronze/artifacts/2018_raw.xlsx,Sheet1,459
