compound_id,assay_id,cell_line,genotype,value_raw,value_num,unit,censor,assay_label,provenance_file,provenance_sheet,provenance_row,meas_kind,limit
395,assay.unknown.iupacs,,,"5-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)pyridin-2-ol",5.0,"-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)pyridin-2-ol",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,395,IC50,
396,assay.unknown.iupacs,,,"N-[(1R)-1-(3-chlorophenyl)ethyl]-6-methoxy-2,8-dimethylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,396,IC50,
397,assay.unknown.iupacs,,,"N-[1-{5-[2-(aminomethyl)-3-chlorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,397,IC50,
398,assay.unknown.iupacs,,,"N-[1-{5-[2-(aminomethyl)-4-chlorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,398,IC50,
399,assay.unknown.iupacs,,,"N-(1-{5-[2-(aminomethyl)-4-fluorophenyl]-4-methyl-2-thienyl}ethyl)-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,399,IC50,
400,assay.unknown.iupacs,,,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}-4-methyl-2-thienyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,400,IC50,
401,assay.unknown.iupacs,,,"2-((2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-3-methyl-2-thienyl)benzyl](methyl)amino}ethanol",2.0,"-((2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-3-methyl-2-thienyl)benzyl](methyl)amino}ethanol",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,401,IC50,
402,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[1-(4-methyl-5-(2-[(methylamino)methyl]-phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[1-(4-methyl-5-(2-[(methylamino)methyl]-phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,402,IC50,
403,assay.unknown.iupacs,,,"1-(2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethane-1,2-diol",1.0,"-(2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethane-1,2-diol",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,403,IC50,
404,assay.unknown.iupacs,,,"N-[(1R)-1-(3-chlorophenyl)ethyl]-2,6-dimethylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,404,IC50,
405,assay.unknown.iupacs,,,N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methyl-6-(1H-pyrazol-4-yl)quinazolin-4-amine,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,405,IC50,
406,assay.unknown.iupacs,,,N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methyl-6-(1-methyl-1H-pyrazol-4-yl)quinazolin-4-amine,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,406,IC50,
407,assay.unknown.iupacs,,,N-[(1R)-1-(3-chlorophenyl)ethyl]-6-cyclopropyl-2-methylquinazolin-4-amine,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,407,IC50,
408,assay.unknown.iupacs,,,"tert-butyl[3-chloro-2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,408,IC50,
409,assay.unknown.iupacs,,,"N-[1-{5-[2-(aminomethyl)-6-chlorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,409,IC50,
410,assay.unknown.iupacs,,,"4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2-thienyl)pyridin-2-ol",4.0,"-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2-thienyl)pyridin-2-ol",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,410,IC50,
411,assay.unknown.iupacs,,,"4-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]azetidin-2-one",4.0,"-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]azetidin-2-one",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,411,IC50,
412,assay.unknown.iupacs,,,"N-[(1R)-1-(3-chlorophenyl)ethyl]-6-methoxy-2,7-dimethylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,412,IC50,
413,assay.unknown.iupacs,,,"4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-3-[(dimethylamino)methyl]benzonitrile",4.0,"-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-3-[(dimethylamino)methyl]benzonitrile",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,413,IC50,
414,assay.unknown.iupacs,,,N-[1-(5-bromothiophen-2-yl)ethyl]-6-[3-(dimethylamino)pyrrolidin-1-yl]-2-methylquinazolin-4-amine,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,414,IC50,
415,assay.unknown.iupacs,,,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-(pyrrolidin-1-yl)quinazolin-4-amine,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,415,IC50,
416,assay.unknown.iupacs,,,N-[1-(5-bromothiophen-2-yl)ethyl]-2-methyl-6-(4-methylpiperazin-1-yl)quinazolin-4-amine,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,416,IC50,
417,assay.unknown.iupacs,,,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-(4-methylpiperazin-1-yl)quinazolin-4-amine,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,417,IC50,
418,assay.unknown.iupacs,,,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6-[3-(dimethylamino)pyrrolidin-1-yl]-2-methylquinazolin-4-amine,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,418,IC50,
419,assay.unknown.iupacs,,,N-[(1R)-1-(5-bromothiophen-2-yl)ethyl]-2-methyl-6-(pyrrolidin-1-yl)quinazolin-4-amine,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,419,IC50,
420,assay.unknown.iupacs,,,N-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)acetamide,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,420,IC50,
421,assay.unknown.iupacs,,,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-nitroquinazolin-4-amine,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,421,IC50,
422,assay.unknown.iupacs,,,"6,7-dimethoxy-N-{1-[5-(4-methoxy-2-methylphenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",6.0,",7-dimethoxy-N-{1-[5-(4-methoxy-2-methylphenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,422,IC50,
423,assay.unknown.iupacs,,,"N4-[1-(5-{2-[(dimethylamino)methyl]phenyl}-2-thienyl)ethyl]-2-methyl-quinazoline-4,6-diamine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,423,IC50,
424,assay.unknown.iupacs,,,N-[1-(5-bromothiophen-2-yl)ethyl]-2-methyl-6-[4-(pyridin-3-ylmethyl)piperazin-1-yl]quinazolin-4-amine,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,424,IC50,
425,assay.unknown.iupacs,,,"N4-[1-(5-bromo-2-thienyl)ethyl]-2-methyl-N6-[2-(morpholin-4-yl)ethyl]-quinazoline-4,6-diamine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,425,IC50,
426,assay.unknown.iupacs,,,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-[4-(pyridin-3-ylmethyl)piperazin-1-yl]quinazolin-4-amine,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,426,IC50,
427,assay.unknown.iupacs,,,N-{2-[(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)amino]ethyl}acetamide,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,427,IC50,
428,assay.unknown.iupacs,,,"N-[1-(5-bromo-3-chlorothiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,428,IC50,
429,assay.unknown.iupacs,,,"tert-butyl[2-(4-chloro-5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,429,IC50,
430,assay.unknown.iupacs,,,"N-[1-{5-[2-(aminomethyl)phenyl]-4-chlorothiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,430,IC50,
431,assay.unknown.iupacs,,,"N-[1-(4-chloro-5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,431,IC50,
432,assay.unknown.iupacs,,,"N-[1-(5-bromo-4-chlorothiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,432,IC50,
433,assay.unknown.iupacs,,,"N4-[1-(5-{2-[(dimethylamino)methyl]phenyl}-2-thienyl)ethyl]-2-methyl-N6-[2-(morpholin-4-yl)ethyl]quinazoline-4,6-diamine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,433,IC50,
434,assay.unknown.iupacs,,,4-(4-{[1-(5-bromothiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-1-methylpiperazin-2-one,4.0,-(4-{[1-(5-bromothiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-1-methylpiperazin-2-one,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,434,IC50,
435,assay.unknown.iupacs,,,4-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-1-methylpiperazin-2-one,4.0,-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-1-methylpiperazin-2-one,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,435,IC50,
436,assay.unknown.iupacs,,,"methyl2-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-thiophen-2-yl)phenyl]-2-methylpropanoate",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,436,IC50,
437,assay.unknown.iupacs,,,"N-[1-{5-[2-(aminomethyl)phenyl]-3-chlorothiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,437,IC50,
438,assay.unknown.iupacs,,,N-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)methanesulfonamide,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,438,IC50,
439,assay.unknown.iupacs,,,"N-[1-(5-{2-[(dimethylamino)methyl]-4-methoxyphenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,439,IC50,
440,assay.unknown.iupacs,,,"3-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-1,1-dimethylurea",3.0,"-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-1,1-dimethylurea",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,440,IC50,
441,assay.unknown.iupacs,,,1-benzyl-4-(4-{[1-(5-bromothiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)piperazin-2-one,1.0,-benzyl-4-(4-{[1-(5-bromothiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)piperazin-2-one,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,441,IC50,
442,assay.unknown.iupacs,,,"N-[1-(5-{2-[(dimethylamino)methyl]-4-methylphenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,442,IC50,
443,assay.unknown.iupacs,,,"N-[1-(5-{4-cyclopropyl-2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,443,IC50,
444,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[1-(2-methyl-1,3-thiazol-4-yl)ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[1-(2-methyl-1,3-thiazol-4-yl)ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,444,IC50,
445,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[1-(4-methyl-1,3-thiazol-2-yl)ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[1-(4-methyl-1,3-thiazol-2-yl)ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,445,IC50,
446,assay.unknown.iupacs,,,"3-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-1-methyl-1H-pyrazole-5-carboxylicacid",3.0,"-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-1-methyl-1H-pyrazole-5-carboxylicacid",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,446,IC50,
447,assay.unknown.iupacs,,,"tert-butyl[(5'-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2,2'-bithiophen-5-yl)methyl]carbamate",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,447,IC50,
448,assay.unknown.iupacs,,,7-methoxy-2-methyl-6-[2-(methylsulfonyl)ethoxy]-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,7.0,-methoxy-2-methyl-6-[2-(methylsulfonyl)ethoxy]-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,448,IC50,
449,assay.unknown.iupacs,,,"tert-butyl[5-chloro-2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,449,IC50,
450,assay.unknown.iupacs,,,"tert-butyl[2-chloro-6-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,450,IC50,
451,assay.unknown.iupacs,,,7-bromo-N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methylquinazolin-4-amine,7.0,-bromo-N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methylquinazolin-4-amine,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,451,IC50,
452,assay.unknown.iupacs,,,N-[1-(5-bromothiophen-2-yl)ethyl]-2-methyl-6-nitroquinazolin-4-amine,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,452,IC50,
453,assay.unknown.iupacs,,,methyl4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazoline-7-carboxylate,,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,453,IC50,
454,assay.unknown.iupacs,,,"3-amino-3-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-3-thienyl)phenyl]propanoicacid",3.0,"-amino-3-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-3-thienyl)phenyl]propanoicacid",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,454,IC50,
455,assay.unknown.iupacs,,,"N-[1-{5-[2-(2-aminopropan-2-yl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,455,IC50,
456,assay.unknown.iupacs,,,"{[2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl](methyl)amino}acetonitrile",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,456,IC50,
457,assay.unknown.iupacs,,,1-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-3-methylurea,1.0,-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-3-methylurea,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,457,IC50,
458,assay.unknown.iupacs,,,1-benzyl-4-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)piperazin-2-one,1.0,-benzyl-4-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)piperazin-2-one,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,458,IC50,
1,kras_sos1_interaction,,,1.33e-07,1.33e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,1,IC50,
2,kras_sos1_interaction,,,1.27e-07,1.27e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,2,IC50,
3,kras_sos1_interaction,,,1.13e-07,1.13e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,3,IC50,
4,kras_sos1_interaction,,,1.61e-07,1.61e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,4,IC50,
5,kras_sos1_interaction,,,1.71e-06,1.71e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,5,IC50,
6,kras_sos1_interaction,,,2.28e-06,2.28e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,6,IC50,
7,kras_sos1_interaction,,,0.44,0.44,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,7,IC50,
8,kras_sos1_interaction,,,1.82e-05,1.82e-05,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,8,IC50,
9,kras_sos1_interaction,,,1.52e-06,1.52e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,9,IC50,
10,kras_sos1_interaction,,,1.18e-06,1.18e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,10,IC50,
11,kras_sos1_interaction,,,2.83e-07,2.83e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,11,IC50,
12,kras_sos1_interaction,,,3.35e-07,3.35e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,12,IC50,
13,kras_sos1_interaction,,,2.82e-06,2.82e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,13,IC50,
14,kras_sos1_interaction,,,6.66e-07,6.66e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,14,IC50,
15,kras_sos1_interaction,,,1.26e-07,1.26e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,15,IC50,
16,kras_sos1_interaction,,,3.25e-06,3.25e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,16,IC50,
17,kras_sos1_interaction,,,2.7e-07,2.7e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,17,IC50,
18,kras_sos1_interaction,,,8.5e-06,8.5e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,18,IC50,
19,kras_sos1_interaction,,,7.78e-06,7.78e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,19,IC50,
20,kras_sos1_interaction,,,8.42e-06,8.42e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,20,IC50,
21,kras_sos1_interaction,,,3.16e-06,3.16e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,21,IC50,
22,kras_sos1_interaction,,,1.77e-07,1.77e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,22,IC50,
23,kras_sos1_interaction,,,2.72e-06,2.72e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,23,IC50,
24,kras_sos1_interaction,,,7.01e-07,7.01e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,24,IC50,
25,kras_sos1_interaction,,,5.41e-07,5.41e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,25,IC50,
26,kras_sos1_interaction,,,9.55e-06,9.55e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,26,IC50,
27,kras_sos1_interaction,,,3.68e-07,3.68e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,27,IC50,
28,kras_sos1_interaction,,,0.4,0.4,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,28,IC50,
29,kras_sos1_interaction,,,1.02e-05,1.02e-05,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,29,IC50,
30,kras_sos1_interaction,,,1.34e-06,1.34e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,30,IC50,
31,kras_sos1_interaction,,,8.59e-06,8.59e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,31,IC50,
32,kras_sos1_interaction,,,1.07e-06,1.07e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,32,IC50,
33,kras_sos1_interaction,,,0.53,0.53,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,33,IC50,
34,kras_sos1_interaction,,,4.23e-06,4.23e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,34,IC50,
35,kras_sos1_interaction,,,4.72e-06,4.72e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,35,IC50,
36,kras_sos1_interaction,,,5.42e-07,5.42e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,36,IC50,
37,kras_sos1_interaction,,,1.54e-06,1.54e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,37,IC50,
38,kras_sos1_interaction,,,n.d.,,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,38,IC50,
39,kras_sos1_interaction,,,1.46e-06,1.46e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,39,IC50,
40,kras_sos1_interaction,,,3.85e-06,3.85e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,40,IC50,
41,kras_sos1_interaction,,,9.72e-07,9.72e-07,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,41,IC50,
42,kras_sos1_interaction,,,4.27e-06,4.27e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,42,IC50,
43,kras_sos1_interaction,,,0.3,0.3,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,43,IC50,
44,kras_sos1_interaction,,,0.55,0.55,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,44,IC50,
45,kras_sos1_interaction,,,1.51e-06,1.51e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,45,IC50,
46,kras_sos1_interaction,,,2.37e-06,2.37e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,46,IC50,
47,kras_sos1_interaction,,,0.4,0.4,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,47,IC50,
48,kras_sos1_interaction,,,2.12e-06,2.12e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,48,IC50,
49,kras_sos1_interaction,,,1.96e-05,1.96e-05,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,49,IC50,
50,kras_sos1_interaction,,,9.85e-06,9.85e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,50,IC50,
51,kras_sos1_interaction,,,5.63e-06,5.63e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,51,IC50,
52,kras_sos1_interaction,,,4.29e-06,4.29e-06,M,,KRAS-SOS1 Interaction,raw/2018_WO2018172250_raw.xlsx,Sheet1,52,IC50,
