compound_id,iupac_name,smiles_raw,KRAS-SOS1 Interaction,KRAS-Activation by SOS high GTP,KRAS-Activation by SOS no GTP,EGFR kinase inhibition IC50,provenance_file,provenance_sheet,provenance_row
364,"N-[1-(5-(2-[(cyclopentylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CCCC1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,1.29e-07,1.58e-07,2.17e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,365
365,"N-[1-(5-(2-[(benzylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C1=CC=CC=C1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,4.89e-07,2.99e-07,3.53e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,366
366,"N-[1-(5-(2-[(butylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(CCC)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,9.76e-08,9.69e-08,1.36e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,367
367,"N-[1-(5-(2-[(ethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,7.16e-08,6.13e-08,9.9e-08,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,368
368,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(1H-tetrazol-5-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)C1=NN=NN1,0.41,0.39,0.08,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,369
369,"6,7-dimethoxy-N-{1-[5-(2-{[(2-methoxyethyl)amino]methyl}phenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNCCOC,9.95e-06,1.52e-07,1.89e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,370
370,"N-[1-(5-{2-[(cyclopropylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CC1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2.7e-07,3.52e-07,3.83e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,371
371,methyl4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazoline-6-carboxylate,COC(=O)C=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC(=CC=C1)Cl,1.89e-06,2.42e-06,3.35e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,372
372,4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazoline-6-carboxylicacid,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C(=O)O)C,0.28,0.33,0.19,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,373
373,(4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazolin-6-yl)methanol,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)CO)C,1.52e-06,8.28e-06,9.21e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,374
374,"[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl](phenyl)methanol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(O)C1=CC=CC=C1,1.8e-06,2.55e-06,8.5e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,375
375,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]-3-phenylpropan-1-ol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(CCC1=CC=CC=C1)O,0.46,0.17,0.35,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,376
376,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]-2-phenylethanol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(CC1=CC=CC=C1)O,5.48e-06,1.84e-05,1.79e-05,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,377
377,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]pentan-1-ol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(CCCC)O,5.14e-06,9.75e-06,1.51e-05,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,378
378,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]prop-2-yn-1-ol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(C#C)O,4.3e-07,1.05e-06,1.45e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,379
379,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]-2-methylpropan-1-ol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(C(C)C)O,5.88e-07,1.35e-06,1.83e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,380
380,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]-2,2,2-trifluoroethanol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(C(F)(F)F)O,9.37e-07,1.68e-06,2.74e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,381
381,"N-{1-[5-(6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)-4-methylthiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",N1=C2N(C(=C1)C1=C(C=C(S1)C(C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)C)CCC2,4.9e-07,1.98e-06,2.33e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,382
382,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-2-hydroxyacetamide",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNC(CO)=O)C=C(C=C1)F,2.53e-07,9.31e-07,7.48e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,383
383,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-2-methoxyacetamide",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNC(COC)=O)C=C(C=C1)F,9.84e-07,3.62e-06,5.11e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,384
384,"N-(1-(5-(4-bromo-2-((dimethylamino)methyl)phenyl)thiophen-2-yl)ethyl)-6,7-dimethoxy-2-methylquinazolin-4-amine",BrC1=CC(=C(C=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)CN(C)C,1.23e-07,6.65e-08,8.46e-08,,data/bronze/artifacts/2018_raw.xlsx,Sheet1,385
385,"thiophen-2-yl)ethyl)-6,7-dimethoxy-2-methylquinazolin-4-amine",CN(C)CC1=C(C=CC(=C1)C(F)(F)F)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,7.32e-07,3.29e-07,3.88e-07,,data/bronze/artifacts/2018_raw.xlsx,Sheet1,386
386,"6,7-dimethoxy-2-methyl-N-(1-{5-[2-methyl-4-(trifluoromethyl)phenyl]-2-thienyl}ethyl)quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=C(C=C1)C(F)(F)F)C,8.77e-06,3.86e-06,1.01e-05,,data/bronze/artifacts/2018_raw.xlsx,Sheet1,387
387,"tert-butyl[4-chloro-2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",C(C)(C)(C)OC(NCC1=C(C=C(C=C1)Cl)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,1.17e-06,1.86e-06,8.32e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,388
388,"4-(3-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)pyridin-2-ol",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=NC=C1)O,2.05e-07,8.01e-07,7.57e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,389
389,"N-{1-[3-(benzyloxy)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C1=CC=CC=C1)OC=1C=C(C=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,8.89e-06,1.49e-05,1.89e-05,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,390
390,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine,enantiomer1",CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,5.09e-06,8.25e-06,1.29e-05,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,391
391,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine,enantiomer2",CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,1.55e-08,3.87e-08,3.79e-08,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,392
392,2-(4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazolin-6-yl)propan-2-ol,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C(C)(C)O)C,3.38e-07,1.19e-06,1.52e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,393
393,"2-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-2-yl)acetamide",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)CC(=O)N,2.44e-07,9.75e-07,1.04e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,394
394,"2-(2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]acetamide",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)CC(=O)N,4.05e-07,1.82e-06,2.29e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,395
395,"5-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)pyridin-2-ol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=CC(=NC1)O,9.84e-07,1.88e-06,1.02e-06,7.07e-06,data/bronze/artifacts/2018_raw.xlsx,Sheet1,396
396,"N-[(1R)-1-(3-chlorophenyl)ethyl]-6-methoxy-2,8-dimethylquinazolin-4-amine",ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=C(C=C(C=C12)OC)C)C,2.24e-06,1.15e-06,3.13e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,397
397,"N-[1-{5-[2-(aminomethyl)-3-chlorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC=C1Cl)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2.97e-07,2.09e-07,2.49e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,398
398,"N-[1-{5-[2-(aminomethyl)-4-chlorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC(=C1)Cl)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,1.04e-07,6.34e-08,7.21e-08,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,399
399,"N-(1-{5-[2-(aminomethyl)-4-fluorophenyl]-4-methyl-2-thienyl}ethyl)-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC(=C1)F)C1=C(C=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,3.33e-07,1.92e-07,2.96e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,400
400,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}-4-methyl-2-thienyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",CN(C)CC1=C(C=CC=C1)C1=C(C=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,7.87e-08,6.88e-08,7.68e-08,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,401
401,"2-((2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-3-methyl-2-thienyl)benzyl](methyl)amino}ethanol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC(=C(S1)C1=C(CN(CCO)C)C=CC=C1)C,7.63e-08,6.52e-08,8.23e-08,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,402
402,"6,7-dimethoxy-2-methyl-N-[1-(4-methyl-5-(2-[(methylamino)methyl]-phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=C(C1)C)C1=C(C=CC=C1)CNC,8.28e-08,7.52e-08,9.81e-08,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,403
403,"1-(2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethane-1,2-diol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(CO)O,4.42e-07,5.48e-07,6.32e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,404
404,"N-[(1R)-1-(3-chlorophenyl)ethyl]-2,6-dimethylquinazolin-4-amine",ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C)C,4.68e-06,1.45e-06,9.3e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,405
405,N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methyl-6-(1H-pyrazol-4-yl)quinazolin-4-amine,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C=1C=NNC1)C,1.11e-06,4.48e-07,1.31e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,406
406,N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methyl-6-(1-methyl-1H-pyrazol-4-yl)quinazolin-4-amine,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C=1C=NN(C1)C)C,7.27e-07,4e-07,8.55e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,407
407,N-[(1R)-1-(3-chlorophenyl)ethyl]-6-cyclopropyl-2-methylquinazolin-4-amine,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C1CC1)C,1.25e-06,1.06e-06,2.14e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,408
408,"tert-butyl[3-chloro-2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",C(C)(C)(C)OC(NCC1=C(C(=CC=C1)Cl)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,5.33e-07,5.6e-07,1.02e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,409
409,"N-[1-{5-[2-(aminomethyl)-6-chlorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C(=CC=C1)Cl)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,4.92e-08,2.8e-08,3.16e-08,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,410
410,"4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2-thienyl)pyridin-2-ol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=CC(=NC=C1)O,4.23e-06,2.79e-06,>2.00E-5,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,411
411,"4-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]azetidin-2-one",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C1CC(N1)=O,1.45e-05,>2.09E-5,>2.00E-5,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,412
412,"N-[(1R)-1-(3-chlorophenyl)ethyl]-6-methoxy-2,7-dimethylquinazolin-4-amine",ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)C)C,,,,,data/bronze/artifacts/2018_raw.xlsx,Sheet1,413
413,"4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-3-[(dimethylamino)methyl]benzonitrile",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=C(C#N)C=C1)CN(C)C,2.23e-07,2.62e-07,2.13e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,414
414,N-[1-(5-bromothiophen-2-yl)ethyl]-6-[3-(dimethylamino)pyrrolidin-1-yl]-2-methylquinazolin-4-amine,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CC(CC1)N(C)C)C,1.38e-06,1.24e-06,1.48e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,415
415,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-(pyrrolidin-1-yl)quinazolin-4-amine,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCCC1)C,1.15e-07,8.85e-08,9.42e-08,nan,data/bronze/artifacts/2018_raw.xlsx,Sheet1,416
416,N-[1-(5-bromothiophen-2-yl)ethyl]-2-methyl-6-(4-methylpiperazin-1-yl)quinazolin-4-amine,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCN(CC1)C)C,8.67e-07,6.97e-07,1.14e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,417
417,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-(4-methylpiperazin-1-yl)quinazolin-4-amine,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCN(CC1)C)C,4.55e-08,2.89e-08,3.53e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,418
418,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6-[3-(dimethylamino)pyrrolidin-1-yl]-2-methylquinazolin-4-amine,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CC(CC1)N(C)C)C,8.66e-08,3.98e-08,4.51e-08,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,419
419,N-[(1R)-1-(5-bromothiophen-2-yl)ethyl]-2-methyl-6-(pyrrolidin-1-yl)quinazolin-4-amine,BrC1=CC=C(S1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)N1CCCC1)C,6.45e-06,3.74e-06,1.43e-05,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,420
420,N-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)acetamide,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NC(C)=O)C,3.03e-07,3.84e-07,5.79e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,421
421,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-nitroquinazolin-4-amine,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)[N+](=O)[O-])C,1.45e-07,2.22e-07,,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,422
422,"6,7-dimethoxy-N-{1-[5-(4-methoxy-2-methylphenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=C(C=C1)OC)C,1.47e-06,9.14e-07,3.6e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,423
423,"N4-[1-(5-{2-[(dimethylamino)methyl]phenyl}-2-thienyl)ethyl]-2-methyl-quinazoline-4,6-diamine",CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N)C,2.04e-07,1.87e-07,3.03e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,424
424,N-[1-(5-bromothiophen-2-yl)ethyl]-2-methyl-6-[4-(pyridin-3-ylmethyl)piperazin-1-yl]quinazolin-4-amine,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCN(CC1)CC=1C=NC=CC1)C,1.59e-06,1.41e-06,3.76e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,425
425,"N4-[1-(5-bromo-2-thienyl)ethyl]-2-methyl-N6-[2-(morpholin-4-yl)ethyl]-quinazoline-4,6-diamine",BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NCCN1CCOCC1)C,5.82e-06,2.56e-06,1.12e-05,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,426
426,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-[4-(pyridin-3-ylmethyl)piperazin-1-yl]quinazolin-4-amine,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCN(CC1)CC=1C=NC=CC1)C,3.32e-08,2.3e-08,3.15e-08,4.95e-06,data/bronze/artifacts/2018_raw.xlsx,Sheet1,427
427,N-{2-[(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)amino]ethyl}acetamide,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NCCNC(C)=O)C,5.84e-08,4.98e-08,7.39e-08,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,428
428,"N-[1-(5-bromo-3-chlorothiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",BrC1=CC(=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)Cl,9.16e-07,7.05e-07,1.02e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,429
429,"tert-butyl[2-(4-chloro-5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",C(C)(C)(C)OC(NCC1=C(C=CC=C1)C=1SC(=C(C1)Cl)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,6.09e-06,3.05e-06,5.94e-06,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,430
430,"N-[1-{5-[2-(aminomethyl)phenyl]-4-chlorothiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC=C1)C1=C(C=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)Cl,5.94e-07,3.78e-07,5.84e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,431
431,"N-[1-(4-chloro-5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",ClC=1C=C(SC1C1=C(C=CC=C1)CN(C)C)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,3.24e-07,2.15e-07,3.02e-07,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,432
432,"N-[1-(5-bromo-4-chlorothiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",BrC1=C(C=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)Cl,1.67e-05,1.57e-05,>2.00E-5,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,433
433,"N4-[1-(5-{2-[(dimethylamino)methyl]phenyl}-2-thienyl)ethyl]-2-methyl-N6-[2-(morpholin-4-yl)ethyl]quinazoline-4,6-diamine",CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NCCN1CCOCC1)C,7.71e-08,7.01e-08,7.69e-08,>2.00E-5,data/bronze/artifacts/2018_raw.xlsx,Sheet1,434
434,4-(4-{[1-(5-bromothiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-1-methylpiperazin-2-one,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CC(N(CC1)C)=O)C,2.84e-06,2.39e-06,2.81e-06,1.68e-05,data/bronze/artifacts/2018_raw.xlsx,Sheet1,435
